pair_id,interp_block,record_point,t,d
0,0,resid_post_2,0.5600,0.585226
0,0,resid_post_3,0.5600,0.625696
0,0,resid_post_4,0.5600,0.642476
0,0,resid_post_5,0.5600,0.649248
0,0,resid_post_6,0.5600,0.672680
0,0,resid_post_7,0.5600,0.687680
0,0,resid_post_8,0.5600,0.692887
0,0,resid_post_9,0.5600,0.704097
0,0,resid_post_10,0.5600,0.720938
0,0,resid_post_11,0.5600,0.762514
0,0,logits,0.5700,0.916356
0,0,resid_post_1,0.5700,0.594242
0,0,resid_post_2,0.5700,0.597783
0,0,resid_post_3,0.5700,0.641526
0,0,resid_post_4,0.5700,0.659803
0,0,resid_post_5,0.5700,0.667664
0,0,resid_post_6,0.5700,0.691019
0,0,resid_post_7,0.5700,0.706573
0,0,resid_post_8,0.5700,0.711889
0,0,resid_post_9,0.5700,0.723797
0,0,resid_post_10,0.5700,0.740774
0,0,resid_post_11,0.5700,0.780582
0,0,logits,0.5800,0.924152
0,0,resid_post_1,0.5800,0.605657
0,0,resid_post_2,0.5800,0.610177
0,0,resid_post_3,0.5800,0.656564
0,0,resid_post_4,0.5800,0.676195
0,0,resid_post_5,0.5800,0.685065
0,0,resid_post_6,0.5800,0.707969
0,0,resid_post_7,0.5800,0.723781
0,0,resid_post_8,0.5800,0.729155
0,0,resid_post_9,0.5800,0.741465
0,0,resid_post_10,0.5800,0.758227
0,0,resid_post_11,0.5800,0.796247
0,0,logits,0.5900,0.930599
0,0,resid_post_1,0.5900,0.616961
0,0,resid_post_2,0.5900,0.622391
0,0,resid_post_3,0.5900,0.670811
0,0,resid_post_4,0.5900,0.691692
0,0,resid_post_5,0.5900,0.701504
0,0,resid_post_6,0.5900,0.723720
0,0,resid_post_7,0.5900,0.739572
0,0,resid_post_8,0.5900,0.744979
0,0,resid_post_9,0.5900,0.757479
0,0,resid_post_10,0.5900,0.773820
0,0,resid_post_11,0.5900,0.810099
0,0,logits,0.6000,0.936084
0,0,resid_post_1,0.6000,0.628146
0,0,resid_post_2,0.6000,0.634413
0,0,resid_post_3,0.6000,0.684294
0,0,resid_post_4,0.6000,0.706345
0,0,resid_post_5,0.6000,0.717036
0,0,resid_post_6,0.6000,0.738432
0,0,resid_post_7,0.6000,0.754155
0,0,resid_post_8,0.6000,0.759576
0,0,resid_post_9,0.6000,0.772116
0,0,resid_post_10,0.6000,0.787919
0,0,resid_post_11,0.6000,0.822522
0,0,logits,0.6100,0.940846
0,0,resid_post_1,0.6100,0.639202
0,0,resid_post_2,0.6100,0.646234
0,0,resid_post_3,0.6100,0.697054
0,0,resid_post_4,0.6100,0.720208
0,0,resid_post_5,0.6100,0.731714
0,0,resid_post_6,0.6100,0.752227
0,0,resid_post_7,0.6100,0.767690
0,0,resid_post_8,0.6100,0.773106
0,0,resid_post_9,0.6100,0.785577
0,0,resid_post_10,0.6100,0.800779
0,0,resid_post_11,0.6100,0.833772
0,0,logits,0.6200,0.945045
0,0,resid_post_1,0.6200,0.650122
0,0,resid_post_2,0.6200,0.657851
0,0,resid_post_3,0.6200,0.709141
0,0,resid_post_4,0.6200,0.733334
0,0,resid_post_5,0.6200,0.745584
0,0,resid_post_6,0.6200,0.765199
0,0,resid_post_7,0.6200,0.780298
0,0,resid_post_8,0.6200,0.785695
0,0,resid_post_9,0.6200,0.798014
0,0,resid_post_10,0.6200,0.812583
0,0,resid_post_11,0.6200,0.844030
0,0,logits,0.6300,0.948787
0,0,resid_post_1,0.6300,0.660900
0,0,resid_post_2,0.6300,0.669263
0,0,resid_post_3,0.6300,0.720614
0,0,resid_post_4,0.6300,0.745770
0,0,resid_post_5,0.6300,0.758688
0,0,resid_post_6,0.6300,0.777421
0,0,resid_post_7,0.6300,0.792079
0,0,resid_post_8,0.6300,0.797437
0,0,resid_post_9,0.6300,0.809543
0,0,resid_post_10,0.6300,0.823470
0,0,resid_post_11,0.6300,0.853429
0,0,logits,0.6400,0.952151
0,0,resid_post_1,0.6400,0.671532
0,0,resid_post_2,0.6400,0.680471
0,0,resid_post_3,0.6400,0.731531
0,0,resid_post_4,0.6400,0.757559
0,0,resid_post_5,0.6400,0.771065
0,0,resid_post_6,0.6400,0.788949
0,0,resid_post_7,0.6400,0.803112
0,0,resid_post_8,0.6400,0.808414
0,0,resid_post_9,0.6400,0.820259
0,0,resid_post_10,0.6400,0.833548
0,0,resid_post_11,0.6400,0.862076
0,0,logits,0.6500,0.955193
0,0,resid_post_1,0.6500,0.682014
0,0,resid_post_2,0.6500,0.691478
0,0,resid_post_3,0.6500,0.741951
0,0,resid_post_4,0.6500,0.768744
0,0,resid_post_5,0.6500,0.782754
0,0,resid_post_6,0.6500,0.799830
0,0,resid_post_7,0.6500,0.813463
0,0,resid_post_8,0.6500,0.818692
0,0,resid_post_9,0.6500,0.830241
0,0,resid_post_10,0.6500,0.842904
0,0,resid_post_11,0.6500,0.870056
0,0,logits,0.6600,0.957959
0,0,resid_post_1,0.6600,0.692345
0,0,resid_post_2,0.6600,0.702290
0,0,resid_post_3,0.6600,0.751928
0,0,resid_post_4,0.6600,0.779363
0,0,resid_post_5,0.6600,0.793795
0,0,resid_post_6,0.6600,0.810108
0,0,resid_post_7,0.6600,0.823194
0,0,resid_post_8,0.6600,0.828334
0,0,resid_post_9,0.6600,0.839559
0,0,resid_post_10,0.6600,0.851612
0,0,resid_post_11,0.6600,0.877442
0,0,logits,0.6700,0.960486
0,0,resid_post_1,0.6700,0.702523
0,0,resid_post_2,0.6700,0.712913
0,0,resid_post_3,0.6700,0.761514
0,0,resid_post_4,0.6700,0.789457
0,0,resid_post_5,0.6700,0.804227
0,0,resid_post_6,0.6700,0.819822
0,0,resid_post_7,0.6700,0.832355
0,0,resid_post_8,0.6700,0.837393
0,0,resid_post_9,0.6700,0.848273
0,0,resid_post_10,0.6700,0.859738
0,0,resid_post_11,0.6700,0.884299
0,0,logits,0.6800,0.962806
0,0,resid_post_1,0.6800,0.712551
0,0,resid_post_2,0.6800,0.723353
0,0,resid_post_3,0.6800,0.770758
0,0,resid_post_4,0.6800,0.799067
0,0,resid_post_5,0.6800,0.814093
0,0,resid_post_6,0.6800,0.829013
0,0,resid_post_7,0.6800,0.840997
0,0,resid_post_8,0.6800,0.845920
0,0,resid_post_9,0.6800,0.856441
0,0,resid_post_10,0.6800,0.867340
0,0,resid_post_11,0.6800,0.890685
0,0,logits,0.6900,0.964945
0,0,resid_post_1,0.6900,0.722430
0,0,resid_post_2,0.6900,0.733617
0,0,resid_post_3,0.6900,0.779700
0,0,resid_post_4,0.6900,0.808231
0,0,resid_post_5,0.6900,0.823435
0,0,resid_post_6,0.6900,0.837718
0,0,resid_post_7,0.6900,0.849164
0,0,resid_post_8,0.6900,0.853962
0,0,resid_post_9,0.6900,0.864115
0,0,resid_post_10,0.6900,0.874469
0,0,resid_post_11,0.6900,0.896649
0,0,logits,0.7000,0.966929
0,0,resid_post_1,0.7000,0.732165
0,0,resid_post_2,0.7000,0.743712
0,0,resid_post_3,0.7000,0.788379
0,0,resid_post_4,0.7000,0.816988
0,0,resid_post_5,0.7000,0.832294
0,0,resid_post_6,0.7000,0.845976
0,0,resid_post_7,0.7000,0.856898
0,0,resid_post_8,0.7000,0.861563
0,0,resid_post_9,0.7000,0.871341
0,0,resid_post_10,0.7000,0.881175
0,0,resid_post_11,0.7000,0.902238
0,0,logits,0.7100,0.968776
0,0,resid_post_1,0.7100,0.741760
0,0,resid_post_2,0.7100,0.753644
0,0,resid_post_3,0.7100,0.796826
0,0,resid_post_4,0.7100,0.825376
0,0,resid_post_5,0.7100,0.840712
0,0,resid_post_6,0.7100,0.853822
0,0,resid_post_7,0.7100,0.864239
0,0,resid_post_8,0.7100,0.868764
0,0,resid_post_9,0.7100,0.878164
0,0,resid_post_10,0.7100,0.887499
0,0,resid_post_11,0.7100,0.907493
0,0,logits,0.7200,0.970506
0,0,resid_post_1,0.7200,0.751223
0,0,resid_post_2,0.7200,0.763420
0,0,resid_post_3,0.7200,0.805069
0,0,resid_post_4,0.7200,0.833429
0,0,resid_post_5,0.7200,0.848727
0,0,resid_post_6,0.7200,0.861292
0,0,resid_post_7,0.7200,0.871222
0,0,resid_post_8,0.7200,0.875603
0,0,resid_post_9,0.7200,0.884624
0,0,resid_post_10,0.7200,0.893481
0,0,resid_post_11,0.7200,0.912451
0,0,logits,0.7300,0.972134
0,0,resid_post_1,0.7300,0.760561
0,0,resid_post_2,0.7300,0.773047
0,0,resid_post_3,0.7300,0.813133
0,0,resid_post_4,0.7300,0.841181
0,0,resid_post_5,0.7300,0.856376
0,0,resid_post_6,0.7300,0.868418
0,0,resid_post_7,0.7300,0.877881
0,0,resid_post_8,0.7300,0.882112
0,0,resid_post_9,0.7300,0.890756
0,0,resid_post_10,0.7300,0.899154
0,0,resid_post_11,0.7300,0.917143
0,0,logits,0.7400,0.973673
0,0,resid_post_1,0.7400,0.769782
0,0,resid_post_2,0.7400,0.782531
0,0,resid_post_3,0.7400,0.821036
0,0,resid_post_4,0.7400,0.848659
0,0,resid_post_5,0.7400,0.863694
0,0,resid_post_6,0.7400,0.875232
0,0,resid_post_7,0.7400,0.884244
0,0,resid_post_8,0.7400,0.888324
0,0,resid_post_9,0.7400,0.896592
0,0,resid_post_10,0.7400,0.904552
0,0,resid_post_11,0.7400,0.921598
0,0,logits,0.7500,0.975133
0,0,resid_post_1,0.7500,0.778896
0,0,resid_post_2,0.7500,0.791879
0,0,resid_post_3,0.7500,0.828796
0,0,resid_post_4,0.7500,0.855892
0,0,resid_post_5,0.7500,0.870711
0,0,resid_post_6,0.7500,0.881760
0,0,resid_post_7,0.7500,0.890341
0,0,resid_post_8,0.7500,0.894266
0,0,resid_post_9,0.7500,0.902163
0,0,resid_post_10,0.7500,0.909700
0,0,resid_post_11,0.7500,0.925842
0,0,logits,0.7600,0.976525
0,0,resid_post_1,0.7600,0.787912
0,0,resid_post_2,0.7600,0.801097
0,0,resid_post_3,0.7600,0.836428
0,0,resid_post_4,0.7600,0.862904
0,0,resid_post_5,0.7600,0.877456
0,0,resid_post_6,0.7600,0.888030
0,0,resid_post_7,0.7600,0.896194
0,0,resid_post_8,0.7600,0.899964
0,0,resid_post_9,0.7600,0.907493
0,0,resid_post_10,0.7600,0.914625
0,0,resid_post_11,0.7600,0.929896
0,0,logits,0.7700,0.977856
0,0,resid_post_1,0.7700,0.796842
0,0,resid_post_2,0.7700,0.810191
0,0,resid_post_3,0.7700,0.843941
0,0,resid_post_4,0.7700,0.869715
0,0,resid_post_5,0.7700,0.883955
0,0,resid_post_6,0.7700,0.894063
0,0,resid_post_7,0.7700,0.901826
0,0,resid_post_8,0.7700,0.905440
0,0,resid_post_9,0.7700,0.912607
0,0,resid_post_10,0.7700,0.919348
0,0,resid_post_11,0.7700,0.933781
0,0,logits,0.7800,0.979132
0,0,resid_post_1,0.7800,0.805695
0,0,resid_post_2,0.7800,0.819168
0,0,resid_post_3,0.7800,0.851348
0,0,resid_post_4,0.7800,0.876346
0,0,resid_post_5,0.7800,0.890230
0,0,resid_post_6,0.7800,0.899883
0,0,resid_post_7,0.7800,0.907258
0,0,resid_post_8,0.7800,0.910715
0,0,resid_post_9,0.7800,0.917524
0,0,resid_post_10,0.7800,0.923888
0,0,resid_post_11,0.7800,0.937512
0,0,logits,0.7900,0.980360
0,0,resid_post_1,0.7900,0.814484
0,0,resid_post_2,0.7900,0.828034
0,0,resid_post_3,0.7900,0.858656
0,0,resid_post_4,0.7900,0.882814
0,0,resid_post_5,0.7900,0.896303
0,0,resid_post_6,0.7900,0.905508
0,0,resid_post_7,0.7900,0.912507
0,0,resid_post_8,0.7900,0.915806
0,0,resid_post_9,0.7900,0.922263
0,0,resid_post_10,0.7900,0.928262
0,0,resid_post_11,0.7900,0.941106
0,0,logits,0.8000,0.981544
0,0,resid_post_1,0.8000,0.823218
0,0,resid_post_2,0.8000,0.836797
0,0,resid_post_3,0.8000,0.865874
0,0,resid_post_4,0.8000,0.889133
0,0,resid_post_5,0.8000,0.902192
0,0,resid_post_6,0.8000,0.910956
0,0,resid_post_7,0.8000,0.917589
0,0,resid_post_8,0.8000,0.920730
0,0,resid_post_9,0.8000,0.926841
0,0,resid_post_10,0.8000,0.932488
0,0,resid_post_11,0.8000,0.944576
0,0,logits,0.8100,0.982689
0,0,resid_post_1,0.8100,0.831909
0,0,resid_post_2,0.8100,0.845463
0,0,resid_post_3,0.8100,0.873007
0,0,resid_post_4,0.8100,0.895318
0,0,resid_post_5,0.8100,0.907915
0,0,resid_post_6,0.8100,0.916243
0,0,resid_post_7,0.8100,0.922518
0,0,resid_post_8,0.8100,0.925503
0,0,resid_post_9,0.8100,0.931273
0,0,resid_post_10,0.8100,0.936577
0,0,resid_post_11,0.8100,0.947933
0,0,logits,0.8200,0.983797
0,0,resid_post_1,0.8200,0.840567
0,0,resid_post_2,0.8200,0.854038
0,0,resid_post_3,0.8200,0.880063
0,0,resid_post_4,0.8200,0.901382
0,0,resid_post_5,0.8200,0.913486
0,0,resid_post_6,0.8200,0.921383
0,0,resid_post_7,0.8200,0.927309
0,0,resid_post_8,0.8200,0.930137
0,0,resid_post_9,0.8200,0.935571
0,0,resid_post_10,0.8200,0.940543
0,0,resid_post_11,0.8200,0.951189
0,0,logits,0.8300,0.984872
0,0,resid_post_1,0.8300,0.849203
0,0,resid_post_2,0.8300,0.862530
0,0,resid_post_3,0.8300,0.887048
0,0,resid_post_4,0.8300,0.907336
0,0,resid_post_5,0.8300,0.918921
0,0,resid_post_6,0.8300,0.926389
0,0,resid_post_7,0.8300,0.931973
0,0,resid_post_8,0.8300,0.934644
0,0,resid_post_9,0.8300,0.939749
0,0,resid_post_10,0.8300,0.944398
0,0,resid_post_11,0.8300,0.954352
0,0,logits,0.8400,0.985917
0,0,resid_post_1,0.8400,0.857827
0,0,resid_post_2,0.8400,0.870946
0,0,resid_post_3,0.8400,0.893967
0,0,resid_post_4,0.8400,0.913192
0,0,resid_post_5,0.8400,0.924232
0,0,resid_post_6,0.8400,0.931273
0,0,resid_post_7,0.8400,0.936522
0,0,resid_post_8,0.8400,0.939037
0,0,resid_post_9,0.8400,0.943816
0,0,resid_post_10,0.8400,0.948151
0,0,resid_post_11,0.8400,0.957432
0,0,logits,0.8500,0.986933
0,0,resid_post_1,0.8500,0.866448
0,0,resid_post_2,0.8500,0.879291
0,0,resid_post_3,0.8500,0.900826
0,0,resid_post_4,0.8500,0.918958
0,0,resid_post_5,0.8500,0.929431
0,0,resid_post_6,0.8500,0.936048
0,0,resid_post_7,0.8500,0.940965
0,0,resid_post_8,0.8500,0.943325
0,0,resid_post_9,0.8500,0.947783
0,0,resid_post_10,0.8500,0.951811
0,0,resid_post_11,0.8500,0.960437
0,0,logits,0.8600,0.987925
0,0,resid_post_1,0.8600,0.875074
0,0,resid_post_2,0.8600,0.887572
0,0,resid_post_3,0.8600,0.907631
0,0,resid_post_4,0.8600,0.924645
0,0,resid_post_5,0.8600,0.934530
0,0,resid_post_6,0.8600,0.940723
0,0,resid_post_7,0.8600,0.945312
0,0,resid_post_8,0.8600,0.947517
0,0,resid_post_9,0.8600,0.951658
0,0,resid_post_10,0.8600,0.955387
0,0,resid_post_11,0.8600,0.963372
0,0,logits,0.8700,0.988892
0,0,resid_post_1,0.8700,0.883714
0,0,resid_post_2,0.8700,0.895797
0,0,resid_post_3,0.8700,0.914386
0,0,resid_post_4,0.8700,0.930261
0,0,resid_post_5,0.8700,0.939538
0,0,resid_post_6,0.8700,0.945307
0,0,resid_post_7,0.8700,0.949572
0,0,resid_post_8,0.8700,0.951622
0,0,resid_post_9,0.8700,0.955452
0,0,resid_post_10,0.8700,0.958887
0,0,resid_post_11,0.8700,0.966245
0,0,logits,0.8800,0.989838
0,0,resid_post_1,0.8800,0.892376
0,0,resid_post_2,0.8800,0.903971
0,0,resid_post_3,0.8800,0.921098
0,0,resid_post_4,0.8800,0.935815
0,0,resid_post_5,0.8800,0.944465
0,0,resid_post_6,0.8800,0.949810
0,0,resid_post_7,0.8800,0.953752
0,0,resid_post_8,0.8800,0.955648
0,0,resid_post_9,0.8800,0.959169
0,0,resid_post_10,0.8800,0.962318
0,0,resid_post_11,0.8800,0.969062
0,0,logits,0.8900,0.990764
0,0,resid_post_1,0.8900,0.901067
0,0,resid_post_2,0.8900,0.912100
0,0,resid_post_3,0.8900,0.927771
0,0,resid_post_4,0.8900,0.941314
0,0,resid_post_5,0.8900,0.949320
0,0,resid_post_6,0.8900,0.954239
0,0,resid_post_7,0.8900,0.957861
0,0,resid_post_8,0.8900,0.959602
0,0,resid_post_9,0.8900,0.962819
0,0,resid_post_10,0.8900,0.965686
0,0,resid_post_11,0.8900,0.971827
0,0,logits,0.9000,0.991671
0,0,resid_post_1,0.9000,0.909793
0,0,resid_post_2,0.9000,0.920190
0,0,resid_post_3,0.9000,0.934411
0,0,resid_post_4,0.9000,0.946765
0,0,resid_post_5,0.9000,0.954111
0,0,resid_post_6,0.9000,0.958603
0,0,resid_post_7,0.9000,0.961905
0,0,resid_post_8,0.9000,0.963492
0,0,resid_post_9,0.9000,0.966407
0,0,resid_post_10,0.9000,0.968998
0,0,resid_post_11,0.9000,0.974546
0,0,logits,0.9100,0.992561
0,0,resid_post_1,0.9100,0.918560
0,0,resid_post_2,0.9100,0.928246
0,0,resid_post_3,0.9100,0.941023
0,0,resid_post_4,0.9100,0.952175
0,0,resid_post_5,0.9100,0.958847
0,0,resid_post_6,0.9100,0.962909
0,0,resid_post_7,0.9100,0.965890
0,0,resid_post_8,0.9100,0.967323
0,0,resid_post_9,0.9100,0.969939
0,0,resid_post_10,0.9100,0.972258
0,0,resid_post_11,0.9100,0.977224
0,0,logits,0.9200,0.993436
0,0,resid_post_1,0.9200,0.927372
0,0,resid_post_2,0.9200,0.936274
0,0,resid_post_3,0.9200,0.947611
0,0,resid_post_4,0.9200,0.957552
0,0,resid_post_5,0.9200,0.963533
0,0,resid_post_6,0.9200,0.967163
0,0,resid_post_7,0.9200,0.969823
0,0,resid_post_8,0.9200,0.971102
0,0,resid_post_9,0.9200,0.973421
0,0,resid_post_10,0.9200,0.975472
0,0,resid_post_11,0.9200,0.979863
0,0,logits,0.9300,0.994296
0,0,resid_post_1,0.9300,0.936236
0,0,resid_post_2,0.9300,0.944278
0,0,resid_post_3,0.9300,0.954181
0,0,resid_post_4,0.9300,0.962900
0,0,resid_post_5,0.9300,0.968178
0,0,resid_post_6,0.9300,0.971372
0,0,resid_post_7,0.9300,0.973709
0,0,resid_post_8,0.9300,0.974833
0,0,resid_post_9,0.9300,0.976858
0,0,resid_post_10,0.9300,0.978644
0,0,resid_post_11,0.9300,0.982468
0,0,logits,0.9400,0.995142
0,0,resid_post_1,0.9400,0.945155
0,0,resid_post_2,0.9400,0.952263
0,0,resid_post_3,0.9400,0.960736
0,0,resid_post_4,0.9400,0.968226
0,0,resid_post_5,0.9400,0.972787
0,0,resid_post_6,0.9400,0.975540
0,0,resid_post_7,0.9400,0.977554
0,0,resid_post_8,0.9400,0.978522
0,0,resid_post_9,0.9400,0.980254
0,0,resid_post_10,0.9400,0.981779
0,0,resid_post_11,0.9400,0.985043
0,0,logits,0.9500,0.995977
0,0,resid_post_1,0.9500,0.954132
0,0,resid_post_2,0.9500,0.960234
0,0,resid_post_3,0.9500,0.967281
0,0,resid_post_4,0.9500,0.973536
0,0,resid_post_5,0.9500,0.977367
0,0,resid_post_6,0.9500,0.979675
0,0,resid_post_7,0.9500,0.981362
0,0,resid_post_8,0.9500,0.982172
0,0,resid_post_9,0.9500,0.983614
0,0,resid_post_10,0.9500,0.984880
0,0,resid_post_11,0.9500,0.987589
0,0,logits,0.9600,0.996800
0,0,resid_post_1,0.9600,0.963171
0,0,resid_post_2,0.9600,0.968193
0,0,resid_post_3,0.9600,0.973821
0,0,resid_post_4,0.9600,0.978833
0,0,resid_post_5,0.9600,0.981922
0,0,resid_post_6,0.9600,0.983780
0,0,resid_post_7,0.9600,0.985138
0,0,resid_post_8,0.9600,0.985790
0,0,resid_post_9,0.9600,0.986942
0,0,resid_post_10,0.9600,0.987952
0,0,resid_post_11,0.9600,0.990111
0,0,logits,0.9700,0.997614
0,0,resid_post_1,0.9700,0.972275
0,0,resid_post_2,0.9700,0.976147
0,0,resid_post_3,0.9700,0.980359
0,0,resid_post_4,0.9700,0.984124
0,0,resid_post_5,0.9700,0.986458
0,0,resid_post_6,0.9700,0.987861
0,0,resid_post_7,0.9700,0.988886
0,0,resid_post_8,0.9700,0.989378
0,0,resid_post_9,0.9700,0.990241
0,0,resid_post_10,0.9700,0.990997
0,0,resid_post_11,0.9700,0.992611
0,0,logits,0.9800,0.998417
0,0,resid_post_1,0.9800,0.981447
0,0,resid_post_2,0.9800,0.984097
0,0,resid_post_3,0.9800,0.986899
0,0,resid_post_4,0.9800,0.989413
0,0,resid_post_5,0.9800,0.990980
0,0,resid_post_6,0.9800,0.991922
0,0,resid_post_7,0.9800,0.992610
0,0,resid_post_8,0.9800,0.992940
0,0,resid_post_9,0.9800,0.993515
0,0,resid_post_10,0.9800,0.994018
0,0,resid_post_11,0.9800,0.995091
0,0,logits,0.9900,0.999213
0,0,resid_post_1,0.9900,0.990688
0,0,resid_post_2,0.9900,0.992047
0,0,resid_post_3,0.9900,0.993445
0,0,resid_post_4,0.9900,0.994704
0,0,resid_post_5,0.9900,0.995493
0,0,resid_post_6,0.9900,0.995967
0,0,resid_post_7,0.9900,0.996313
0,0,resid_post_8,0.9900,0.996480
0,0,resid_post_9,0.9900,0.996767
0,0,resid_post_10,0.9900,0.997018
0,0,resid_post_11,0.9900,0.997553
0,0,logits,1.0000,1.000000
0,0,resid_post_1,1.0000,1.000000
0,0,resid_post_2,1.0000,1.000000
0,0,resid_post_3,1.0000,1.000000
0,0,resid_post_4,1.0000,1.000000
0,0,resid_post_5,1.0000,0.999999
0,0,resid_post_6,1.0000,1.000000
0,0,resid_post_7,1.0000,0.999999
0,0,resid_post_8,1.0000,0.999999
0,0,resid_post_9,1.0000,0.999999
0,0,resid_post_10,1.0000,0.999999
0,0,resid_post_11,1.0000,1.000000
1,0,logits,0.0000,0.000001
1,0,resid_post_1,0.0000,0.000000
1,0,resid_post_2,0.0000,0.000000
1,0,resid_post_3,0.0000,0.000000
1,0,resid_post_4,0.0000,0.000001
1,0,resid_post_5,0.0000,0.000001
1,0,resid_post_6,0.0000,0.000001
1,0,resid_post_7,0.0000,0.000001
1,0,resid_post_8,0.0000,0.000001
1,0,resid_post_9,0.0000,0.000001
1,0,resid_post_10,0.0000,0.000001
1,0,resid_post_11,0.0000,0.000001
1,0,logits,0.0100,0.001653
1,0,resid_post_1,0.0100,0.008121
1,0,resid_post_2,0.0100,0.007144
1,0,resid_post_3,0.0100,0.006473
1,0,resid_post_4,0.0100,0.006063
1,0,resid_post_5,0.0100,0.004963
1,0,resid_post_6,0.0100,0.004404
1,0,resid_post_7,0.0100,0.003906
1,0,resid_post_8,0.0100,0.003493
1,0,resid_post_9,0.0100,0.003333
1,0,resid_post_10,0.0100,0.002886
1,0,resid_post_11,0.0100,0.002529
1,0,logits,0.0200,0.003343
1,0,resid_post_1,0.0200,0.016279
1,0,resid_post_2,0.0200,0.014331
1,0,resid_post_3,0.0200,0.013025
1,0,resid_post_4,0.0200,0.012233
1,0,resid_post_5,0.0200,0.010025
1,0,resid_post_6,0.0200,0.008902
1,0,resid_post_7,0.0200,0.007902
1,0,resid_post_8,0.0200,0.007067
1,0,resid_post_9,0.0200,0.006750
1,0,resid_post_10,0.0200,0.005849
1,0,resid_post_11,0.0200,0.005128
1,0,logits,0.0300,0.005073
1,0,resid_post_1,0.0300,0.024477
1,0,resid_post_2,0.0300,0.021563
1,0,resid_post_3,0.0300,0.019656
1,0,resid_post_4,0.0300,0.018513
1,0,resid_post_5,0.0300,0.015193
1,0,resid_post_6,0.0300,0.013497
1,0,resid_post_7,0.0300,0.011994
1,0,resid_post_8,0.0300,0.010726
1,0,resid_post_9,0.0300,0.010255
1,0,resid_post_10,0.0300,0.008893
1,0,resid_post_11,0.0300,0.007800
1,0,logits,0.0400,0.006845
1,0,resid_post_1,0.0400,0.032716
1,0,resid_post_2,0.0400,0.028842
1,0,resid_post_3,0.0400,0.026368
1,0,resid_post_4,0.0400,0.024905
1,0,resid_post_5,0.0400,0.020471
1,0,resid_post_6,0.0400,0.018197
1,0,resid_post_7,0.0400,0.016187
1,0,resid_post_8,0.0400,0.014475
1,0,resid_post_9,0.0400,0.013854
1,0,resid_post_10,0.0400,0.012023
1,0,resid_post_11,0.0400,0.010550
1,0,logits,0.0500,0.008663
1,0,resid_post_1,0.0500,0.040996
1,0,resid_post_2,0.0500,0.036172
1,0,resid_post_3,0.0500,0.033165
1,0,resid_post_4,0.0500,0.031413
1,0,resid_post_5,0.0500,0.025866
1,0,resid_post_6,0.0500,0.023006
1,0,resid_post_7,0.0500,0.020486
1,0,resid_post_8,0.0500,0.018318
1,0,resid_post_9,0.0500,0.017551
1,0,resid_post_10,0.0500,0.015243
1,0,resid_post_11,0.0500,0.013383
1,0,logits,0.0600,0.010531
1,0,resid_post_1,0.0600,0.049321
1,0,resid_post_2,0.0600,0.043553
1,0,resid_post_3,0.0600,0.040048
1,0,resid_post_4,0.0600,0.038040
1,0,resid_post_5,0.0600,0.031384
1,0,resid_post_6,0.0600,0.027932
1,0,resid_post_7,0.0600,0.024897
1,0,resid_post_8,0.0600,0.022261
1,0,resid_post_9,0.0600,0.021352
1,0,resid_post_10,0.0600,0.018560
1,0,resid_post_11,0.0600,0.016305
1,0,logits,0.0700,0.012455
1,0,resid_post_1,0.0700,0.057691
1,0,resid_post_2,0.0700,0.050990
1,0,resid_post_3,0.0700,0.047019
1,0,resid_post_4,0.0700,0.044791
1,0,resid_post_5,0.0700,0.037034
1,0,resid_post_6,0.0700,0.032982
1,0,resid_post_7,0.0700,0.029429
1,0,resid_post_8,0.0700,0.026309
1,0,resid_post_9,0.0700,0.025262
1,0,resid_post_10,0.0700,0.021979
1,0,resid_post_11,0.0700,0.019322
1,0,logits,0.0800,0.014437
1,0,resid_post_1,0.0800,0.066108
1,0,resid_post_2,0.0800,0.058485
1,0,resid_post_3,0.0800,0.054082
1,0,resid_post_4,0.0800,0.051667
1,0,resid_post_5,0.0800,0.042821
1,0,resid_post_6,0.0800,0.038162
1,0,resid_post_7,0.0800,0.034087
1,0,resid_post_8,0.0800,0.030468
1,0,resid_post_9,0.0800,0.029288
1,0,resid_post_10,0.0800,0.025506
1,0,resid_post_11,0.0800,0.022438
1,0,logits,0.0900,0.016485
1,0,resid_post_1,0.0900,0.074575
1,0,resid_post_2,0.0900,0.066042
1,0,resid_post_3,0.0900,0.061238
1,0,resid_post_4,0.0900,0.058674
1,0,resid_post_5,0.0900,0.048755
1,0,resid_post_6,0.0900,0.043483
1,0,resid_post_7,0.0900,0.038880
1,0,resid_post_8,0.0900,0.034745
1,0,resid_post_9,0.0900,0.033435
1,0,resid_post_10,0.0900,0.029148
1,0,resid_post_11,0.0900,0.025663
1,0,logits,0.1000,0.018604
1,0,resid_post_1,0.1000,0.083092
1,0,resid_post_2,0.1000,0.073666
1,0,resid_post_3,0.1000,0.068491
1,0,resid_post_4,0.1000,0.065817
1,0,resid_post_5,0.1000,0.054845
1,0,resid_post_6,0.1000,0.048952
1,0,resid_post_7,0.1000,0.043817
1,0,resid_post_8,0.1000,0.039146
1,0,resid_post_9,0.1000,0.037712
1,0,resid_post_10,0.1000,0.032912
1,0,resid_post_11,0.1000,0.029003
1,0,logits,0.1100,0.020801
1,0,resid_post_1,0.1100,0.091663
1,0,resid_post_2,0.1100,0.081359
1,0,resid_post_3,0.1100,0.075843
1,0,resid_post_4,0.1100,0.073098
1,0,resid_post_5,0.1100,0.061098
